k,p,rondas,consenso
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,7,6,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,5,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,8,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,9,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,10,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,3,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,11,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,12,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,13,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,4,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,14,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,3,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,15,4,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,16,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,3,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,17,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,2,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,18,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,3,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
69,19,5,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,3,8,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,7,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,4,9,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,5,6,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,6,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
70,7,5,True
